K,seed,round,best,mean_R,rho,rho_star,L_hat,L_analytic,alpha_S,alpha_T,cos_T1,in_supp_frac
10,1,4,0.7264439334262657,0.5022846128308862,0.681379779197265,0.56790459151226,7.608591565303655,1.8181818181818181,3.2466250687076665,1.2320486398487083,0.9999999403953552,0.921875
10,1,5,0.7264439334262657,0.5091150379583101,0.7503369669371474,0.46898078465331755,11.322835235972944,1.8181818181818181,3.895406345547246,1.0268505119041849,1.0000001192092896,0.953125
10,1,6,0.7264439334262657,0.47296196721904504,0.7207639376970307,0.3333333333333333,20.0,1.8181818181818181,4.557799477052666,0.8776164945691356,1.000000238418579,0.90625
10,1,7,0.7264439334262657,0.4858991491244591,0.7868598919171582,0.2610450391263408,28.307565749832893,1.8181818181818181,5.616962813100084,0.7121286241509478,0.9999998807907104,0.953125
10,2,0,0.6161088553876699,0.49186400555014503,1.0,0.3255479099734054,20.717444940183825,1.8181818181818181,3.7957296787667913,1.0538158242342417,1.0,1.0
10,2,1,0.663920019484724,0.4956675570250554,0.6631404332020189,0.7912187510521066,2.638729790848243,1.8181818181818181,2.0266074671746694,1.9737418640702402,1.0,0.875
10,2,2,0.6772615892021712,0.5053688430207491,0.831881090662389,0.3333333333333333,20.0,1.8181818181818181,3.5824334511582823,1.1165594712462024,1.0,0.9375
10,2,3,0.6772615892021712,0.49502207824492583,0.80198859881317,0.6284821343920991,5.9113512584928545,1.8181818181818181,2.9065378414283396,1.376207783358605,0.9999999403953552,0.9375
10,2,4,0.6772615892021712,0.5027191954246849,0.9857946152804712,0.3333333333333333,20.0,1.8181818181818181,4.74300545587418,0.8433471218225201,1.0,0.984375
10,2,5,0.6772615892021712,0.5051843905523963,0.9742171235703778,0.3333333333333333,20.0,1.8181818181818181,5.345016526674062,0.748360642111803,0.9999998807907104,0.984375
10,2,6,0.7204542516403764,0.5120885283131282,0.7871429959608103,0.6751123264255414,4.812349898788148,1.8181818181818181,3.6763886669218198,1.0880242440060437,1.0000001192092896,0.9375
10,2,7,0.7204542516403764,0.4924414554156344,0.7709503838057095,0.3333333333333333,20.0,1.8181818181818181,5.12250780929307,0.780867526008129,1.0,0.921875
10,3,0,0.600431254431727,0.4981019169853164,1.0,0.3333333333333333,20.0,1.8181818181818181,3.7677594479299255,1.061638901124028,1.0000001192092896,1.0
10,3,1,0.6187295970804414,0.4909001366891119,0.7267442773364461,0.3333333333333333,20.0,1.8181818181818181,3.3208504530969014,1.2045107289519013,0.9999999403953552,0.921875
10,3,2,0.7020429903050457,0.4882373534829876,0.9445134753295471,0.3333333333333333,20.0,1.8181818181818181,4.418427385263838,0.9052994767642079,1.0,0.984375
10,3,3,0.7020429903050457,0.5063681934816029,0.7089445977959661,0.3333333333333333,20.0,1.8181818181818181,3.9917488068460303,1.0020670622209038,1.0,0.953125
10,3,4,0.7205886749033259,0.4966001922447131,0.5619499080833276,0.3039855535135336,22.896300118271228,1.8181818181818181,3.84812924888508,1.0394661253020339,0.9999999403953552,0.875
10,3,5,0.7205886749033259,0.49162107345835726,0.744013373744951,0.12239108981699859,71.70529419218494,1.8181818181818181,5.723926521122899,0.69882099031825,1.0,0.859375
10,3,6,0.7205886749033259,0.4948602262136974,1.0,0.3333333333333333,20.0,1.8181818181818181,6.765063478970424,0.5912730918836494,0.9999998807907104,1.0
10,3,7,0.7205886749033259,0.5175328802844585,0.9315791391150847,0.004330134316169577,2299.3971848997903,1.8181818181818181,9.901222155557463,0.4039905313865559,0.9999999403953552,0.9375
10,4,0,0.6598949479217707,0.5103929097329821,1.0,0.3333333333333333,20.0,1.8181818181818181,3.7677594479299255,1.061638901124028,1.0000001192092896,1.0
10,4,1,0.6722629361450291,0.5011468414798885,0.7761081419355358,0.3333333333333333,20.0,1.8181818181818181,3.48029333557308,1.1493284083599644,1.0000001192092896,0.90625
10,4,2,0.6722629361450291,0.49204160102941014,0.8797552275316577,0.3750943500185681,16.659959019657254,1.8181818181818181,4.032809620114203,0.9918643270561147,1.0,0.953125
10,4,3,0.6722629361450291,0.49835924877993554,0.844609946536529,0.6495116714145379,5.396182147460902,1.8181818181818181,3.324472491943667,1.2031984050682831,0.9999999403953552,0.96875
10,4,4,0.6722629361450291,0.5002509918137565,0.8832039355194414,0.3333333333333333,20.0,1.8181818181818181,4.842176831624392,0.826074746770066,0.9999999403953552,0.984375
10,4,5,0.6722629361450291,0.492517548346713,0.907525170675244,0.5678743089151707,7.609530565140964,1.8181818181818181,4.426590926471826,0.9036299189245759,0.9999999403953552,0.96875
10,4,6,0.6722629361450291,0.49944520062972664,0.8167906908625326,0.3333333333333333,20.0,1.8181818181818181,5.431286816130691,0.7364737189205641,1.0,0.875
10,4,7,0.6768984037854748,0.514355842177005,0.8392554363351077,0.3333333333333333,20.0,1.8181818181818181,6.111725066562864,0.6544797019558236,1.0,0.921875
15,0,0,0.6658359034200803,0.5074477234026327,1.0,0.4320709114558534,13.14434907525994,1.25,3.4304100930152326,1.1660413453611647,1.0000001192092896,1.0
15,0,1,0.6658359034200803,0.5125750601088375,0.6355669450542917,0.24016578898392574,31.637903726035262,1.25,3.2620769591104612,1.2262126400263604,0.9999999403953552,0.859375
15,0,2,0.6658359034200803,0.5042314645022734,0.8440951371410753,0.3333333333333333,20.0,1.25,3.939433546697382,1.0153744066462025,0.9999999403953552,0.90625
15,0,3,0.666313523484706,0.49683931663686093,0.9445623755127646,0.7610183892510508,3.1402869381926592,1.25,3.197382087078285,1.2510234595250185,0.9999998807907104,0.984375
15,0,4,0.666313523484706,0.510727631707667,1.0,0.4268079200172951,13.429743289662431,1.25,4.802837377004133,0.8328410241728986,1.0000001192092896,1.0
15,0,5,0.666313523484706,0.4937365153764596,0.8394191523937162,0.7600321653917248,3.15733788035924,1.25,3.3693856941483067,1.1871600235458042,1.0,0.9375
15,0,6,0.666313523484706,0.48952068298332757,0.6731569560134808,0.348159334828132,18.72248134589433,1.25,4.32294957394413,0.9252941612156071,1.0,0.921875
15,0,7,0.666313523484706,0.4859885474315849,0.7665801104837536,0.4146653686191276,14.115831117753782,1.25,4.7327608900431155,0.8451726366348418,1.0000001192092896,0.953125
15,1,0,0.6040042216804223,0.4776961306793819,1.0,0.15207349143157456,55.75768009179627,1.25,4.475765344019391,0.8937019018087894,0.9999997615814209,1.0
15,1,1,0.6707926829273083,0.4929022278771315,0.9073465172807943,0.3333333333333333,20.0,1.25,4.087955662292464,0.9784841936756378,1.0,0.96875
15,1,2,0.6860288061995092,0.5010750313075731,0.8436829136696864,0.5739803715209941,7.422198556199648,1.25,3.4340919350049366,1.1647911808145142,1.0,0.9375
15,1,3,0.6860288061995092,0.49730185337916255,0.7369574223594566,0.3333333333333333,20.0,1.25,4.116151035669663,0.971781639045039,1.0,0.921875
15,1,4,0.6860288061995092,0.5040654147345387,0.8669475454401703,0.3767688933419334,16.541469257985117,1.25,4.84462655912156,0.8256570348995672,1.0,0.984375
15,1,5,0.6860288061995092,0.501831798398196,0.7802887071398629,0.328395660190251,20.45107232600654,1.25,5.152770701619689,0.776281389494523,1.0,0.9375
15,1,6,0.6860288061995092,0.5111506767145909,0.7072200226082822,0.015625535537751544,629.9780651255018,1.25,7.082518379834649,0.5647708605160563,0.9999998807907104,0.90625
15,1,7,0.6860288061995092,0.5041724823144649,1.0,0.5242123935039155,9.076237273137473,1.25,6.625540203460448,0.6037243571340558,1.0,1.0
15,2,0,0.6217273659001898,0.4875109394174547,1.0,0.3333333333333333,20.0,1.25,3.7677594479299255,1.061638901124028,1.0,1.0
15,2,1,0.6390061144814589,0.4945230022174208,0.7822697692665687,0.8673769052500273,1.5290134421061539,1.25,2.1077662442565055,1.8977436472852152,0.9999998807907104,0.90625
15,2,2,0.6390061144814589,0.49905494417005686,0.7691107916295559,0.6081212762394571,6.444088359872392,1.25,2.6179697853899153,1.5279015144952284,0.9999998807907104,0.984375
15,2,3,0.6594071561686476,0.492993603644722,0.8924263029688069,0.5543283920291201,8.039848118540315,1.25,3.199037569916184,1.2503760623557796,0.9999998211860657,0.984375
15,2,4,0.6894625703056245,0.4998193504534827,0.9854583816141643,0.3333333333333333,20.0,1.25,4.612616967392198,0.8671866812867948,1.0000001192092896,0.984375
15,2,5,0.6894625703056245,0.5043419243086192,0.9134792313073332,0.3333333333333333,20.0,1.25,4.907870714407792,0.8150173940518438,1.0,0.96875
15,2,6,0.6894625703056245,0.5102406892727152,0.5675081608719909,0.7542420851292374,3.258342642450833,1.25,2.660019711671914,1.5037482551156969,1.0000001192092896,0.796875
15,2,7,0.6894625703056245,0.49880970086410026,0.8649196495503758,0.1334204750941911,64.95101477445857,1.25,6.130695439808397,0.6524545280828715,1.0,0.96875
15,3,0,0.6881278132297596,0.4985959495677179,1.0,0.3333333333333333,20.0,1.25,3.7677594479299255,1.061638901124028,1.0000001192092896,1.0
15,3,1,0.6881278132297596,0.5000497464654696,0.8276838026965828,0.31685651351213817,21.560026616328084,1.25,3.7127262261853664,1.0773754261190953,1.0000001192092896,0.96875
15,3,2,0.6946729343476934,0.5078616831980932,0.8693162575816601,0.6508991542575834,5.363363025730178,1.25,3.114729217495514,1.2842207847577558,1.0,0.90625
15,3,3,0.6946729343476934,0.4973417697678478,0.8195213846457481,0.3371639092612068,19.65916495010391,1.25,4.1810775232982715,0.956691182526693,0.9999999403953552,0.96875
15,3,4,0.6946729343476934,0.5060258017808325,0.7627169804778301,0.3333333333333333,20.0,1.25,4.378540073437075,0.9135465093185895,0.9999999403953552,0.96875
15,3,5,0.6946729343476934,0.499258048178596,1.0,0.3333333333333333,20.0,1.25,5.977550987597762,0.6691703689854274,0.9999998807907104,1.0
15,3,6,0.6946729343476934,0.49312272139172864,0.7817850372346126,0.43600520742706345,12.935505883087043,1.25,5.0354444206997035,0.7943688115306766,0.9999998807907104,0.9375
15,3,7,0.6946729343476934,0.5018676493890543,0.6792421819326607,0.596007582235207,6.778310038434415,1.25,4.204854898395853,0.9512813394645308,1.0000001192092896,0.921875
15,4,0,0.6680298766804864,0.5019984921574777,1.0,0.3333333333333333,20.0,1.25,3.7677594479299255,1.061638901124028,1.0000001192092896,1.0
15,4,1,0.6680298766804864,0.5008696547972322,0.8398304186436325,0.7080468082633551,4.12336004243457,1.25,2.5900442066088774,1.544375184714382,1.0,0.984375
15,4,2,0.6680298766804864,0.508525209032676,0.6645664672838897,0.3333333333333333,20.0,1.25,3.2139757212369346,1.2445644730821286,1.0,0.90625
15,4,3,0.6756068889520355,0.5048182990483908,0.819754439625303,0.3333333333333333,20.0,1.25,3.9796103549475914,1.0051235279923973,0.9999999403953552,0.890625
15,4,4,0.6756068889520355,0.4922118584648011,0.7893797213896787,0.5178731783212154,9.309746900615526,1.25,3.57619469211461,1.1185073365328422,0.9999998807907104,0.921875
15,4,5,0.6756068889520355,0.49274088821864204,0.9698725839392408,0.6555507479039188,5.254349159045818,1.25,3.9324991384475143,1.017164876374044,1.0,0.984375
15,4,6,0.6756068889520355,0.503549418758602,0.744902947988993,0.359110592218291,17.846574890003087,1.25,4.481852645207516,0.8924880661298035,1.0000001192092896,0.890625
15,4,7,0.7113372343845898,0.5101539498409191,0.7756875476327743,0.7533002092695428,3.27491998136674,1.25,3.4279424159190515,1.1668807449694503,1.0,0.90625
19,0,0,0.6335782652752944,0.4968378315305783,1.0,0.3786344238936181,16.410699526912587,1.0,3.609049632032361,1.108325018447442,0.9999999403953552,1.0
19,0,1,0.6460145885344165,0.4925875840705783,0.829643409414467,0.6317063685874938,5.8301395984975874,1.0,2.7331655636526366,1.4635044628084475,1.0,0.84375
19,0,2,0.6460145885344165,0.500891245721,0.8933197864351045,0.5681251982672703,7.601754033264291,1.0,3.20894609110871,1.2465151755223085,1.0000001192092896,0.984375
19,0,3,0.6460145885344165,0.49575337666050767,0.769409710700557,0.3333333333333333,20.0,1.0,3.8050121332716786,1.051245005245401,1.0,0.921875
19,0,4,0.6498568309213425,0.4975102999062485,0.8831911175638123,0.1947695142900242,41.342737267955414,1.0,5.276496945090578,0.7580787104826675,1.0000001192092896,0.984375
19,0,5,0.6498568309213425,0.5003269047531204,0.6989067956229555,0.3333333333333333,20.0,1.0,4.455953231221508,0.8976754899430313,1.0000001192092896,0.890625
19,0,6,0.6498568309213425,0.4996830259935813,0.7326221557551249,0.3333333333333333,20.0,1.0,4.949988688700668,0.8080826546393518,1.0000001192092896,0.859375
19,0,7,0.6730727324631955,0.4892974610281014,0.8817239440228312,0.649694037520344,5.391860510474314,1.0,4.573812425146546,0.8745439533130481,0.9999998807907104,0.984375
19,1,0,0.6609166852578349,0.5070983985187791,1.0,0.783917546508488,2.7564436394353935,1.0,2.455733541137426,1.6288412130199246,1.0,1.0
19,1,1,0.6874072856073863,0.497167874240911,0.8095934422472305,0.6086569811244353,6.429615218617816,1.0,2.5275572167074922,1.582555668199898,1.0,0.953125
19,1,2,0.6874072856073863,0.48933118881063364,0.9829427458174229,0.6940456487504463,4.408274179088813,1.0,2.860519368425223,1.398347462405782,1.0000001192092896,0.984375
19,1,3,0.6945295353639638,0.501929792809723,0.8662734110603804,0.5698210020813255,7.54937070321039,1.0,3.052497693603854,1.3104023005100134,1.0,0.984375
19,1,4,0.6945295353639638,0.5115842632639593,0.7310908112959588,0.00614268194269299,1617.9534075332472,1.0,4.866240110014293,0.8219898545014975,0.9999998807907104,0.90625
19,1,5,0.6945295353639638,0.4887935974036657,0.9191280179971186,0.3333333333333333,20.0,1.0,4.92889803616259,0.8115404235698521,0.9999998807907104,0.953125
19,1,6,0.6945295353639638,0.5032735197126962,0.7797158522894687,0.6353117059804491,5.740304965052442,1.0,3.6435313646975453,1.0978360276396428,1.000000238418579,0.921875
19,1,7,0.6945295353639638,0.5043125085117964,0.9035167509743036,0.3333333333333333,20.0,1.0,5.61995975875536,0.7117488686228371,1.0,0.96875
19,2,0,0.6288126101618866,0.5056252290138301,1.0,0.3333333333333333,20.0,1.0,3.7677594479299255,1.061638901124028,1.0000001192092896,1.0
19,2,1,0.6989088792614329,0.5047839747877165,0.7167547568683739,0.5653294081512605,7.6888020609116845,1.0,2.6388272505215435,1.51582487986261,0.9999999403953552,0.90625
19,2,2,0.6989088792614329,0.48697777961188815,0.8278451382754962,0.3333333333333333,20.0,1.0,3.768028040119597,1.0615632254883751,1.0,0.9375
19,2,3,0.6989088792614329,0.48921729239575784,0.7004156933692647,0.5671195623322391,7.632966069581,1.0,2.951457951494161,1.3552624044584543,1.0,0.890625
19,2,4,0.6989088792614329,0.5059507749768726,0.9337155666093544,0.16025569775282036,52.40027743303129,1.0,5.568435007048117,0.7183346837912435,0.9999999403953552,0.96875
19,2,5,0.6989088792614329,0.5079923151660605,0.5559389215209999,0.45018108076356006,12.213283559226486,1.0,3.4469476259514904,1.160446990805625,1.0,0.796875
19,2,6,0.6989088792614329,0.5040199361780856,0.6643585862455248,0.26632772491638596,27.547724342779247,1.0,4.647363320915011,0.8607030963123509,0.9999998807907104,0.859375
19,2,7,0.6989088792614329,0.4913870247264335,0.7644909246522731,0.41058030753412267,14.355771128085376,1.0,4.825874545323466,0.8288653097864337,1.0,0.9375
19,3,0,0.6601323536930972,0.5078037629563195,1.0,0.5310242154834589,8.831532929050566,1.0,3.1226255670959286,1.2809733072543943,0.9999998807907104,1.0
19,3,1,0.669166935524075,0.4922709883518954,0.7647202797142146,0.13204640037974175,65.73095496160285,1.0,4.006758349833111,0.9983132624323618,1.0,0.953125
19,3,2,0.669166935524075,0.4974475475737387,0.8528736471950741,0.7677487091752688,3.025095165242546,1.0,2.7029555012953144,1.479861580437826,1.0,0.984375
19,3,3,0.669166935524075,0.49391270229885037,0.7713187129383133,0.3333333333333333,20.0,1.0,3.844287236143926,1.0405049764211334,1.0,0.96875
19,3,4,0.6733099295326098,0.4965852899540815,0.6928056660284857,0.7681630060442985,3.0180702810665134,1.0,2.5767004982872703,1.5523728903141032,0.9999999403953552,0.90625
19,3,5,0.6733099295326098,0.5024199810949818,0.8908252230610321,0.7224920863814175,3.8409820515609168,1.0,3.199338880757013,1.2502583030696448,1.0000001192092896,0.9375
19,3,6,0.6733099295326098,0.4946839439385832,0.9649870295769468,0.3333333333333333,20.0,1.0,5.138521271051342,0.7784340647833107,1.0,0.984375
19,3,7,0.6862105379723917,0.5089823427914572,0.8193287181228383,0.1516589989807637,55.93739947649523,1.0,6.03340367648466,0.6629756957238082,0.9999999403953552,0.96875
19,4,0,0.6464223005372383,0.500487310727292,1.0,0.7545184697093471,3.2534860330883135,1.0,2.5252867845970606,1.5839785106380493,1.0,1.0
19,4,1,0.6464223005372383,0.48214880355745504,0.945789078558998,0.401708898132321,14.893648227593024,1.0,3.5223192765484663,1.1356153959784174,1.0,0.984375
19,4,2,0.687015733002966,0.4941431566564263,0.9518804408896328,0.3333333333333333,20.0,1.0,4.215125117506293,0.9489635274139708,1.0,0.984375
19,4,3,0.687015733002966,0.4968213608914203,0.7172860113715909,0.6282440627538805,5.917380828344699,1.0,2.884520828145951,1.386712122502174,1.0000001192092896,0.875
19,4,4,0.687015733002966,0.48880074613847946,1.0,0.6847509185747779,4.603850434861383,1.0,3.6402922296323195,1.0988128830536257,1.0,1.0
19,4,5,0.687015733002966,0.4963271884961154,0.8196118235775297,0.6605819916655372,5.138166232456352,1.0,3.342454744680334,1.1967252530093875,0.9999999403953552,0.875
19,4,6,0.687015733002966,0.49636440839567747,0.8872679805113397,0.03545070938409443,272.08180241624933,1.0,6.663597635242804,0.6002763400425888,1.0,0.921875
19,4,7,0.687015733002966,0.5055546230320946,0.9039322073530327,0.6578231878411837,5.201653247915412,1.0,4.444201173723154,0.900049265017627,0.9999999403953552,0.984375
